index,한계기업,Symbol,Name,ROA(영업이익)(%)1,ROA(영업이익)(%)2,ROA(영업이익)(%)3,ROA(세전계속사업이익)(%)1,ROA(세전계속사업이익)(%)2,ROA(세전계속사업이익)(%)3,ROA(당기순이익)(%)1,ROA(당기순이익)(%)2,ROA(당기순이익)(%)3,ROA(총포괄이익)(%)1,ROA(총포괄이익)(%)2,ROA(총포괄이익)(%)3,ROE(영업이익)(%)1,ROE(영업이익)(%)2,ROE(영업이익)(%)3,ROE(세전계속사업이익)(%)1,ROE(세전계속사업이익)(%)2,ROE(세전계속사업이익)(%)3,ROE(당기순이익)(%)1,ROE(당기순이익)(%)2,ROE(당기순이익)(%)3,부채비율(%)1,부채비율(%)2,부채비율(%)3,자기자본현금흐름률(%)1,자기자본현금흐름률(%)2,자기자본현금흐름률(%)3,현금흐름/영업수익(%)1,현금흐름/영업수익(%)2,현금흐름/영업수익(%)3,현금흐름/총부채(%)1,현금흐름/총부채(%)2,현금흐름/총부채(%)3,현금흐름/총자본(%)1,현금흐름/총자본(%)2,현금흐름/총자본(%)3,현금흐름/총자산(%)1,현금흐름/총자산(%)2,현금흐름/총자산(%)3,현금흐름/총차입부채(%)1,현금흐름/총차입부채(%)2,현금흐름/총차입부채(%)3,총자산회전율(회)1,총자산회전율(회)2,총자산회전율(회)3,자본금회전율(회)1,자본금회전율(회)2,자본금회전율(회)3,총부채회전율(회)1,총부채회전율(회)2,총부채회전율(회)3,총자본회전율(회)1,총자본회전율(회)2,총자본회전율(회)3,총부채증가율(전년동기)(%)1,총부채증가율(전년동기)(%)2,총부채증가율(전년동기)(%)3,총자산증가율(전년동기)(%)1,총자산증가율(전년동기)(%)2,총자산증가율(전년동기)(%)3,매출액증가율(전년동기)(%)1,매출액증가율(전년동기)(%)2,매출액증가율(전년동기)(%)3,국고채 3년(평균)-%1,국고채 3년(평균)-%2,국고채 3년(평균)-%3,경상수지(백만불)-값1,경상수지(백만불)-값2,경상수지(백만불)-값3,소비자물가지수(CPI)-값1,소비자물가지수(CPI)-값2,소비자물가지수(CPI)-값3,실업률(15세 이상)-%1,실업률(15세 이상)-%2,실업률(15세 이상)-%3,코스닥 지수(연월말)-값1,코스닥 지수(연월말)-값2,코스닥 지수(연월말)-값3,환율-값1,환율-값2,환율-값3,WTI등락률-%1,WTI등락률-%2,WTI등락률-%3,국내총생산(명목GDP)1,국내총생산(명목GDP)2,국내총생산(명목GDP)3
381,1,A066910,손오공,2.69,2.47,-12.87,0.09,1.03,-14.78,0.02,-0.08,-14.78,-0.12,0.05,-14.78,6.6,5.9,-32.07,0.22,2.46,-36.84,0.04,-0.18,-36.84,158.41,119.09,192.96,11.6,12.27,-22.82,5.05,4.94,-10.7,7.99,8.85,-15.3,11.6,12.27,-22.82,4.73,5.14,-9.16,10.68,12.11,-22.32,0.94,1.04,0.86,7.09,7.7,5.58,1.58,1.79,1.43,2.3,2.49,2.13,20.94,-24.72,11.62,12.18,-15.1,-7.89,-1.83,8.57,-27.52,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
382,0,A045510,정원엔시스,0.06,2.75,3.79,-2.95,1.01,-5.53,-2.66,0.85,-5.66,-2.66,0.85,-5.65,0.26,9.6,12,-12.12,3.54,-17.5,-10.89,2.96,-17.89,293.46,208.28,225.84,-5.92,8.37,-13.88,-0.64,1.17,-2.16,-1.91,3.36,-6.42,-5.92,8.37,-13.88,-1.44,2.4,-4.39,-4.09,6.39,-15.8,2.25,2.05,2.03,14.78,10.83,8.95,2.98,2.87,2.97,9.24,7.13,6.43,-18.36,-21.84,-9.34,-16.28,-13.72,-11.63,-23.37,-22.91,-13.26,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
383,0,A045060,오공,5.2,4.94,5.13,4.03,3.88,4.1,2.89,3.05,3.2,2.95,2.84,3.44,10.39,9.44,9.95,8.05,7.41,7.95,5.78,5.82,6.21,91.76,90.18,97.66,8.67,8.7,9.24,3.6,3.56,3.65,8.31,9.06,9.23,8.28,8.24,8.68,4.15,4.32,4.47,16.84,17.53,17.88,1.15,1.21,1.23,17.27,18.14,19.56,2.31,2.55,2.53,2.3,2.32,2.38,-11.12,2.44,14.39,-3.53,3.38,9.78,18.4,5.04,7.82,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
384,0,A049630,재영솔루텍,2,0.74,0.45,-0.72,-4.29,-3.01,-1.91,-4.02,-2.81,-1.6,-4.22,-3.9,8.54,3.2,2.12,-3.08,-18.46,-14.23,-8.18,-17.32,-13.31,319.36,344.18,406.2,6.27,-3.52,0.11,2.1,-0.87,0.02,1.89,-1.04,0.03,6.21,-3.45,0.11,1.45,-0.8,0.02,3.13,-1.6,0.05,0.69,0.92,1.07,8.48,9.94,10.84,0.9,1.2,1.36,2.96,3.95,5.08,-12.88,-10.2,2.34,-11.85,-11.74,-1.18,5.01,17.2,9.1,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
385,0,A131220,대한과학,9.4,6.24,3.37,7.9,4.82,2.17,7.09,4.03,2.06,8.58,4.01,2.02,19.31,11.33,6.51,16.24,8.77,4.19,14.57,7.33,3.97,80.93,82.5,103.14,20.91,12.8,10.35,8.53,5.66,4.69,19.83,15.57,10.99,20.91,12.73,10.23,10.18,7,5.3,36.16,27.52,17.99,1.19,1.24,1.13,14.28,14.18,13.85,2.32,2.75,2.34,2.45,2.25,2.18,-12.83,6.44,30.35,14.76,5.32,16.06,23.61,13.73,1.23,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
386,1,A083660,CSA 코스믹,-7.47,-5.23,-4.01,-7.54,-27.75,-1.15,-10.72,-29.97,-5.66,-10.66,-30.12,-5.66,-14.28,-11.99,-9.32,-14.4,-63.66,-2.68,-20.49,-68.74,-13.16,117.05,151.52,113.59,-16.6,-65.75,-4.85,-8.18,-24.44,-2.03,-17.42,-48.5,-3.56,-15.87,-62.75,-4.73,-8.3,-27.36,-2.03,-28.14,-78,-6.41,1.01,1.12,1,8.8,8.03,4.89,2.13,1.98,1.76,1.94,2.57,2.33,39.45,-27.87,-26.36,6.12,-35.43,-16.58,11.44,-6.5,-35.62,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
387,0,A001810,무림SP,3.96,3.21,3.9,3.03,3.18,4.55,2.2,2.36,3.49,2.47,1.54,4.52,5.97,5.11,6.29,4.56,5.06,7.34,3.31,3.75,5.63,54.46,63.8,59.17,4.75,5.25,7.42,4.89,5.69,5.62,9.39,8.88,12.08,4.75,5.25,7.42,3.16,3.3,4.6,17.45,16.15,21.87,0.65,0.58,0.82,14.08,13.61,20.22,1.92,1.56,2.15,0.97,0.92,1.32,19.57,18.5,-1.22,7.84,7.27,3.5,7.75,-3.37,48.63,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
388,0,A008370,원풍,6.94,8.65,6.34,8.13,6.77,7.38,6.73,5.44,5.69,6.69,5.32,5.54,9.33,11.4,8.07,10.93,8.92,9.39,9.05,7.17,7.24,33.17,30.49,24.24,13.47,12.64,12.44,7.05,7.13,8.64,38.71,39.42,45.27,13.36,12.53,12.35,9.93,9.51,9.7,275.9,255.04,304.91,1.41,1.33,1.12,17.78,17.41,14.9,5.49,5.53,5.24,1.89,1.76,1.43,-2.27,-3.29,-16.43,3.77,3.1,0.07,1.96,-2.1,-14.41,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
389,0,A024840,KBI메탈,-1.12,1.59,3.99,1.89,-2.53,9.15,1.4,-2.18,8.57,1.25,-2.14,8.08,-4.26,5,12.64,7.17,-7.97,29,5.3,-6.88,27.16,212.75,217.35,216.67,13.06,-0.69,34.15,1.28,-0.06,3.33,4.67,-0.32,15.39,13.06,-0.69,33.4,3.44,-0.22,10.54,6.58,-0.38,18.89,2.7,3.39,3.17,11.19,10.46,11.19,3.66,4.96,4.62,10.23,10.67,10.03,-16.04,-3.55,34.77,-2.35,-4.2,34.9,-0.26,21.53,7.43,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
390,0,A096640,멜파스,8.33,8.77,0.97,7.77,5.44,-5.97,7.85,5.11,-4.87,8.49,4.77,-4.91,11.55,15.86,2.08,10.77,9.84,-12.88,10.89,9.24,-10.5,46.75,110.9,121.03,16.11,16.77,-0.8,8.61,6.58,-0.15,41.59,20.72,-0.69,16.11,16.77,-0.8,11.61,9.27,-0.37,174.03,49.37,-1.39,1.35,1.41,2.4,30.3,43.81,88.69,4.83,3.15,4.48,1.87,2.55,5.19,62.97,170.1,-0.33,18.87,63.64,-4.29,1.79,49.57,107.24,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
391,0,A089530,에이티세미콘,9.26,3.23,-0.79,6.03,1.94,-4.42,5.38,0.24,-6.46,5.14,0.04,-6.36,21.56,6.44,-1.97,14.04,3.88,-10.96,12.54,0.48,-16.02,98.54,100.37,200.27,58.77,45.98,22.79,43.52,42.53,22.42,44.24,46.24,14.28,58.77,45.98,21.15,25.24,23.05,8.52,47.45,52.45,16.65,0.58,0.54,0.38,4.91,4.17,3.4,1.02,1.09,0.64,1.35,1.08,0.94,-17.71,-2.72,82.6,7.85,-3.61,37.14,6.1,-4.75,-18.36,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
392,0,A039610,화성밸브,12.44,11.01,8.87,11.55,10.82,8.7,9.6,9.05,6.33,9.14,9,6.02,20.38,17.14,13.06,18.92,16.84,12.81,15.73,14.09,9.32,59,52.72,42.35,18.17,16.36,11.48,9.91,10.19,8.97,28.47,29.41,24.27,18.17,16.36,11.48,11.09,10.51,7.79,70.88,73.74,74.05,1.12,1.03,0.87,17.83,18.04,16.11,2.87,2.89,2.71,1.83,1.61,1.28,-1.25,2.8,-12.2,9.04,10.52,1.86,7.85,1.18,-10.7,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
393,0,A094970,제이엠티,0.26,10.72,11.39,-2.21,0.57,7.56,-2.16,2.62,5.36,-2.15,2.83,5.41,0.65,25.9,26,-5.47,1.37,17.24,-5.36,6.33,12.24,157.5,126.73,129.45,7.83,28.09,34.1,2.17,6.02,8.49,5.3,19.84,26.6,7.83,28.09,34.1,3.16,11.63,14.94,12.02,38.31,61.5,1.46,1.93,1.76,15.07,19.14,18.13,2.44,3.3,3.13,3.61,4.67,4.01,2.24,-13.84,15.57,-2.72,-5.72,14.5,-36.6,27,-5.24,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
394,0,A038060,루멘스,9.12,11.18,16.45,9.4,8.93,12.92,8.87,6.92,10.16,9.76,6.02,10.18,19.54,22.78,29.36,20.15,18.19,23.06,19.01,14.1,18.13,105.45,102.28,61.24,29.1,27.95,34.56,9.71,7.81,10.05,25.43,26.88,43.98,29.07,27.89,34.52,13.57,13.69,19.34,43.81,52.23,124.38,1.4,1.75,1.92,17.18,24.43,28.62,2.62,3.44,4.38,2.99,3.57,3.43,3.14,14.99,-17.45,11.7,16.72,9.91,38.45,43.54,24.07,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
395,0,A049470,SGA,5.92,-2.25,3.7,4.73,-6.92,2.08,2.02,-3.87,2.11,2.07,-8.56,2.06,9.13,-3.74,7.09,7.3,-11.52,4,3.12,-6.44,4.06,48.08,83.08,99.14,9.81,0.86,8.01,6.06,0.68,4.78,17.65,1.24,8.16,9.58,0.82,7.49,6.21,0.49,3.9,40.27,2.93,15.66,1.03,0.73,0.82,2.05,1.52,1.97,2.91,1.82,1.71,1.58,1.21,1.57,-15.8,91.15,43.71,-1.91,36.76,31,11.67,-16.99,50.28,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
396,0,A059210,메타바이오메드,6.52,5.95,4.09,2.49,2.17,1.72,2.06,2.82,1.99,2.29,2.78,1.85,9.78,11.72,10.54,3.75,4.27,4.44,3.09,5.55,5.12,38.01,152.97,162.22,10.2,13.32,12.96,13.01,11.72,8.5,19.73,13.39,8.01,9.89,12.96,12.64,6.59,6.59,4.9,28.64,16.75,10.05,0.51,0.56,0.58,3.28,5.17,7.43,1.52,1.14,0.94,0.76,1.11,1.49,-28.92,321.41,15.52,1.45,91.93,12.91,12.98,63.23,43.64,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
397,0,A052670,제일바이오,1.78,4.03,1.07,3.32,4.97,1.5,3.32,4.8,1.53,2.22,4.26,1.81,2.14,5.46,1.54,3.99,6.75,2.15,3.99,6.51,2.2,26.1,44.82,42.92,5.44,8.12,4.31,3.21,3.47,1.83,26.96,22.72,9.83,5.44,8.12,4.31,4.53,5.98,3,205.45,111.91,33.15,1.41,1.72,1.64,5.33,7.68,7.99,8.4,6.55,5.37,1.69,2.34,2.36,89.9,81.97,-3.44,13.49,21.69,-0.49,53.65,44.03,4.06,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
398,0,A043590,크로바하이텍,2.62,5.19,-7.54,-0.28,6.91,-3.29,-0.32,5.76,-2.86,-0.36,6.04,-2.34,5.81,10.77,-14.04,-0.61,14.34,-6.13,-0.72,11.95,-5.33,125.83,91.15,81.2,17.72,27.75,10.84,6.16,11.22,6.6,14.56,25.82,12.58,17.72,27.75,10.84,7.99,13.38,5.82,26.74,46.25,20.91,1.3,1.19,0.88,15.99,14.43,10.16,2.36,2.3,1.91,2.88,2.47,1.64,4.52,-18.58,-10.56,1.4,-4.86,-4.83,4.29,-9.75,-29.59,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
399,0,A065570,삼영이엔씨,16.59,14.48,12.2,15.98,12.55,11.51,13.43,11.21,10.01,13.43,11.21,10.01,20.05,17.22,13.98,19.31,14.92,13.19,16.23,13.32,11.48,19.24,18.51,11.26,20.28,17.09,14.92,23.58,22.61,21.68,97.32,90.64,102.08,20.28,17.09,14.92,16.79,14.38,13.02,253.18,242.45,236.75,0.71,0.64,0.6,10,9.87,10.21,4.13,4.01,4.71,0.86,0.76,0.69,-3.37,6.68,-29.43,10.7,10.17,8.93,6.87,-1.34,3.4,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
400,0,A101000,상상인인더스트리,-12.44,-8.46,3.6,-20.72,-3.76,6.47,-16.51,-8.42,6.55,-16.63,-8.62,6.58,-37.18,-40.91,16.18,-61.93,-18.18,29.02,-49.35,-40.72,29.37,289.34,528,257.91,-45.86,-27.12,38.1,-31.3,-9.31,11.63,-23.05,-7.1,10.95,-45.83,-27.24,38.17,-15.33,-5.63,8.51,-43.58,-11.13,15.61,0.49,0.6,0.73,8.1,10.12,11.8,0.74,0.76,0.94,1.46,2.93,3.28,25.45,19.51,-3.54,-0.71,5.63,12.54,28.85,26.46,32.04,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
401,0,A006050,국영지앤엠,-4.89,-2.46,2.16,-4.87,9.61,1.86,-3.25,7.97,1.55,-3.25,7.97,1.55,-7.78,-3.79,2.89,-7.75,14.8,2.49,-5.18,12.28,2.07,86.43,30.98,36.17,-4,15.58,4.86,-3.18,14,4.02,-6.77,28.82,14.47,-4,15.58,4.86,-2.51,10.11,3.64,-24.68,70.2,32.88,0.79,0.72,0.9,4.17,3.51,3.79,2.13,2.06,3.6,1.26,1.11,1.21,141.43,-49.67,17.74,30.7,-1.35,4.83,1.5,2.85,27.43,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
402,0,A060300,레드로버,8.93,-9.21,6.87,-7.7,-16.44,2.75,-6.12,-19.02,2.75,-6.12,-19.02,2.75,12.28,-12.48,9.72,-10.59,-22.25,3.88,-8.42,-25.75,3.88,42.25,30.79,49.38,-6.34,-22.41,7.03,-6.59,-51.55,11.99,-16.92,-63.29,16.98,-6.34,-22.41,7.03,-4.61,-16.55,4.97,-23.8,-71.06,18.06,0.7,0.32,0.41,8.16,2.36,2.83,2.57,1.23,1.42,0.96,0.43,0.59,30.78,8.33,112.93,8.36,36.66,51.66,10.71,-43.54,87.68,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
403,0,A016100,리더스코스메틱,0.63,1.2,2.95,35.59,-8.71,-6.34,27.91,-7.03,-2.92,20.41,-9.66,1.84,0.82,1.84,4.85,46.68,-13.35,-10.41,36.61,-10.78,-4.79,41.65,66.02,62.64,38.96,-5.29,-0.43,34.92,-4.11,-0.25,125.04,-9.7,-0.63,38.96,-5.17,-0.41,29.71,-3.37,-0.25,297.82,-14.73,-0.91,0.85,0.82,0.98,6.7,6.57,8.15,3.58,2.36,2.5,1.12,1.26,1.61,321.86,45.31,-2.21,88.33,7.44,0.97,14.26,30.59,24.04,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
404,0,A033340,좋은사람들,1.03,2.64,0.58,0.18,1.92,0.98,-0.29,1.42,0.71,-0.08,0.72,1.17,1.62,4.01,0.84,0.28,2.93,1.42,-0.46,2.17,1.03,57.84,47.37,42.09,4.1,6.98,5.37,2.11,3.79,2.97,7.1,13.36,12.02,4.1,6.98,5.37,2.6,4.58,3.71,13.71,25.7,25.91,1.23,1.21,1.25,16.47,12.95,11.68,3.37,3.52,4.04,1.95,1.84,1.81,11.99,-6.18,-8.36,11.83,6.95,-0.55,6.96,6.87,6.58,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
405,0,A080010,이상네트웍스,6.54,3.55,2.53,6.32,4.88,3.83,4.64,3.95,2.87,4.64,3.95,2.87,7.46,3.88,2.76,7.2,5.33,4.18,5.28,4.32,3.13,12.17,6.55,11.65,6.02,4.89,4.22,6.61,7.55,8.4,42.85,51.98,45.96,5.99,4.85,4.2,5.26,4.43,3.85,85.52,99.63,89.79,0.8,0.59,0.46,11,8.01,6.4,6.49,6.88,5.47,0.91,0.64,0.5,-20.74,-44.82,82.63,0.02,-2.68,7.63,41,-27.18,-20.15,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
406,0,A012620,원일특강,9.45,7.21,6.68,7.1,5.25,5.14,5.31,4.12,3.74,5.34,4.14,3.66,21.18,15.83,13.67,15.92,11.52,10.53,11.91,9.03,7.66,130.46,109.4,100.16,13.64,10.6,9,3.74,3.36,3.11,10.98,8.88,8.61,13.64,10.6,9,6.08,4.83,4.4,14.03,11.31,11.2,1.62,1.44,1.41,106.17,101.84,100.76,2.93,2.64,2.76,3.64,3.16,2.89,25.03,-8.56,-1.72,19.16,-0.93,2.61,33.78,-4.08,-1.06,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
407,0,A032080,아즈텍WB,8.45,2.67,-2.03,7.42,4.96,-4.17,6.88,3.99,-2.69,6.85,4.25,-2.91,14.47,4.24,-2.59,12.71,7.9,-5.32,11.77,6.35,-3.43,81.9,38.68,16.04,12.75,7.23,-2.61,13.47,10.15,-3.89,17.89,12.21,-9.47,12.75,7.23,-2.61,7.44,4.54,-2.05,20.43,13.79,-11.9,0.55,0.45,0.53,8.27,6.76,6.3,1.33,1.2,2.43,0.95,0.71,0.67,62.55,-47.78,-60.16,33.66,-15.7,-19.58,26.04,-14.68,-2.85,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
408,0,A054180,메디콕스,6.72,7.43,4.95,1.07,-13.18,12.45,-28.32,-13.85,12.45,-28.32,-13.92,12.59,28.05,28.16,18.83,4.45,-49.97,47.38,-118.2,-52.52,47.38,202.83,410.32,200.66,-113.11,-47.76,51.96,-59.07,-22.5,31.65,-35.65,-17.11,18.53,-113.11,-47.76,51.96,-27.11,-12.59,13.66,-39.51,-22.14,25.4,0.46,0.56,0.43,2.73,2.5,1.87,0.6,0.76,0.59,1.91,2.12,1.64,-16.2,17.81,-20.31,7.29,-1.86,-4,-2.87,25.07,-25.14,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
409,0,A098120,마이크로컨텍솔,23.98,19.94,17.13,24.61,21.28,18.01,20.81,18.56,15.64,21.12,18.7,15.55,28.38,23.15,20.03,29.12,24.71,21.07,24.63,21.55,18.29,17.32,15.1,18.55,28.16,23.7,20.59,20.94,20.94,19.52,153.66,147.17,120.99,28.16,23.7,20.53,23.8,20.41,17.55,1188.52,1884.57,682.65,1.14,0.97,0.9,8.53,6.77,7.51,7.34,7.03,6.2,1.34,1.13,1.05,11.84,5.6,44.94,24.12,18.87,21.47,54.33,3.97,10.95,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
410,0,A104040,대성파인텍,13.46,11.42,11.74,11.79,11.47,11.98,9.94,9.22,7.81,9.67,9.14,7.56,24.12,18.77,17.27,21.14,18.86,17.62,17.81,15.16,11.49,82.26,49.19,45.16,25.6,21.72,16.82,16.67,14.96,12.95,32.1,33.52,35.54,25.43,21.59,16.73,14.19,13.13,11.38,55.39,66.76,79.75,0.85,0.88,0.88,12.47,13.46,13.65,1.93,2.24,2.74,1.53,1.44,1.29,19.88,-29.73,0.6,14.57,-3.81,6.61,32.69,8,1.4,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
411,0,A007530,영신금속,1.79,2.22,4.37,1.13,0.88,3.02,0.82,0.52,2.43,-0.4,0.54,3.2,5.11,7.33,14.27,3.23,2.89,9.86,2.34,1.73,7.92,220.51,239.2,215.28,8.58,9.61,16.62,2.35,2.45,4.52,4.61,4.18,7.33,8.58,9.61,16.62,3,2.91,5.09,9.53,7.54,11.87,1.28,1.19,1.13,32.93,35.26,35.24,1.96,1.7,1.62,3.66,3.91,3.68,42.86,10.18,-0.27,25.28,7.49,3,27.46,7.08,-0.07,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
412,0,A052460,아이크래프트,1.53,12.75,3.01,1.78,11.52,4.23,0.9,10,3.5,0.32,10.2,3.5,2.51,17.46,4.04,2.91,15.78,5.66,1.47,13.69,4.69,41.42,33.09,34.95,2.81,14.49,5.34,1.53,6.88,3.17,4.43,39.19,15.69,2.81,14.49,5.34,1.72,10.58,3.98,9.79,95.99,115.27,1.12,1.54,1.26,12.08,14.91,12.96,2.9,5.7,4.95,1.84,2.11,1.69,-51.29,-8.13,8.71,-23.36,8.24,4.35,10.07,23.45,-13.1,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
413,0,A049120,파인디앤씨,-3.99,-1.37,-1.87,0.71,1.43,-13.19,0.14,-1.29,-11.75,2.07,-2.86,-11.81,-8.17,-2.92,-4.05,1.46,3.04,-28.62,0.28,-2.74,-25.49,120.92,105.04,131.02,12.37,7.69,-15.88,4.21,3.46,-5.82,11.82,6.79,-13.59,12.37,7.69,-15.88,6.04,3.61,-7.32,25.45,13.35,-27.25,1.43,1.04,1.26,33.12,24.79,21.7,2.81,1.97,2.33,2.94,2.23,2.73,43.32,-18.64,4.87,22.34,-13.07,-5.27,10.93,-25.16,9.08,3.62,3.13,2.79,16638,48791,77259,89.85,91.815,93.01,3.4,3.2,3.1,500,496.32,499.99,1159.25,1063.64,1049.5,0.081527687,-0.07092988,0.0719,1388937.2,1440111.4,1500819.1
